id,run_id,query,title,url,snippet,domain,rank,raw_json
76,2,Reinigungsroboter,Pudu CC1 – Professioneller Reinigungsroboter,https://shop.fenka.de/products/pudu-cc1-professioneller-reinigungsroboter?srsltid=AfmBOoqYj79rqiecMgHWynIm4DiL2vxQoJwhvpZDSbaYU4BDYtGgi13O,"Der Pudu CC1 ist ein professioneller 4-in-1 Reinigungsroboter. Er ist für Flächen zwischen 400 und 1800qm geeignet. Klassische Einsatzszenarien sind Handel, ...",fenka.de,4,"{""title"": ""Pudu CC1 – Professioneller Reinigungsroboter"", ""url"": ""https://shop.fenka.de/products/pudu-cc1-professioneller-reinigungsroboter?srsltid=AfmBOoqYj79rqiecMgHWynIm4DiL2vxQoJwhvpZDSbaYU4BDYtGgi13O"", ""snippet"": ""Der Pudu CC1 ist ein professioneller 4-in-1 Reinigungsroboter. Er ist für Flächen zwischen 400 und 1800qm geeignet. Klassische Einsatzszenarien sind Handel, ..."", ""query"": ""Reinigungsroboter""}"
77,2,Reinigungsroboter,Saugroboter & Wischroboter im Test,https://www.test.de/Saugroboter-im-Test-4806685-0/,Saugroboter im Test ✓ Staubsaugerroboter mit & ohne Wischfunktion ✓ Kaufberatung & Vergleichstabelle ✓ Jetzt Testergebnisse & Testsieger ...,test.de,5,"{""title"": ""Saugroboter & Wischroboter im Test"", ""url"": ""https://www.test.de/Saugroboter-im-Test-4806685-0/"", ""snippet"": ""Saugroboter im Test ✓ Staubsaugerroboter mit & ohne Wischfunktion ✓ Kaufberatung & Vergleichstabelle ✓ Jetzt Testergebnisse & Testsieger ..."", ""query"": ""Reinigungsroboter""}"
78,2,Reinigungsroboter,Reinigungsroboter für Gewerbe | Effiziente & ...,https://jeikner.de/produkte/reinigungsmaschinen-zubehoer/reinigungsroboter/?srsltid=AfmBOop8YWD6Mz_F4SxWqggdvgEnKjss3aUMeUpwICGslT3w7m4QqgNH,"Entdecken Sie innovative Reinigungsroboter für Unternehmen. Effiziente Reinigungslösungen für Büros, Hotels und Produktionsstätten – sparen Sie Zeit und ...",jeikner.de,6,"{""title"": ""Reinigungsroboter für Gewerbe | Effiziente & ..."", ""url"": ""https://jeikner.de/produkte/reinigungsmaschinen-zubehoer/reinigungsroboter/?srsltid=AfmBOop8YWD6Mz_F4SxWqggdvgEnKjss3aUMeUpwICGslT3w7m4QqgNH"", ""snippet"": ""Entdecken Sie innovative Reinigungsroboter für Unternehmen. Effiziente Reinigungslösungen für Büros, Hotels und Produktionsstätten – sparen Sie Zeit und ..."", ""query"": ""Reinigungsroboter""}"
79,2,Reinigungsroboter,uClean-Serie - Professionelle Reinigungsroboter für jeden ...,https://unitedrobotics.group/de-de/robots/uclean-overview,uClean-Reinigungsroboter reinigen große Lagerflächen effizient. Sie staubsaugen mit 24 KPA Saugleistung und einem 12L Staubbeutel und entfernen beim Wischen ...,unitedrobotics.group,7,"{""title"": ""uClean-Serie - Professionelle Reinigungsroboter für jeden ..."", ""url"": ""https://unitedrobotics.group/de-de/robots/uclean-overview"", ""snippet"": ""uClean-Reinigungsroboter reinigen große Lagerflächen effizient. Sie staubsaugen mit 24 KPA Saugleistung und einem 12L Staubbeutel und entfernen beim Wischen ..."", ""query"": ""Reinigungsroboter""}"
80,2,Reinigungsroboter,Reinigungs-Roboter für 500 bis 10.000 qm/Tag CC1 Pudu ...,https://alpha11-shop.de/Reinigungs-Roboter-fuer-Flaechen-bis-10000qm-Tag-Leasing-36-Monate-Preis-pro-Monat,Mit einer Akku-Ladung kann der Roboter rund 8-9 Stunden fahren. Im Schnitt um die 500 qm wischen und bis 1.000 qm pro Stunde saugen. Mit den Kosten von unter 20 ...,alpha11-shop.de,8,"{""title"": ""Reinigungs-Roboter für 500 bis 10.000 qm/Tag CC1 Pudu ..."", ""url"": ""https://alpha11-shop.de/Reinigungs-Roboter-fuer-Flaechen-bis-10000qm-Tag-Leasing-36-Monate-Preis-pro-Monat"", ""snippet"": ""Mit einer Akku-Ladung kann der Roboter rund 8-9 Stunden fahren. Im Schnitt um die 500 qm wischen und bis 1.000 qm pro Stunde saugen. Mit den Kosten von unter 20 ..."", ""query"": ""Reinigungsroboter""}"
81,2,Reinigungsroboter,Reinigungsroboter,https://kenter.de/reinigungsroboter,"Reinigungsroboter oder sogenannte Cobots sind intelligente Roboter, die mit Ihren Reinigungskräften zusammen arbeiten. Sie sind mit Sensoren ausgestattet, die ...",kenter.de,9,"{""title"": ""Reinigungsroboter"", ""url"": ""https://kenter.de/reinigungsroboter"", ""snippet"": ""Reinigungsroboter oder sogenannte Cobots sind intelligente Roboter, die mit Ihren Reinigungskräften zusammen arbeiten. Sie sind mit Sensoren ausgestattet, die ..."", ""query"": ""Reinigungsroboter""}"
82,2,Bodenreinigungsmaschinen,Nilfisk Bodenreinigungsmaschinen und Bodenreiniger,https://www.wap-nilfisk-alto-shop.de/bodenreinigungsmaschinen,Mit unseren Nilfisk Bodenreinigungsmaschinen und Bodenreiniger in ✓unterschiedlichen Größen reinigen Sie Ihre Böden und Teppiche ✓staubfrei und ✓effi…,wap-nilfisk-alto-shop.de,1,"{""title"": ""Nilfisk Bodenreinigungsmaschinen und Bodenreiniger"", ""url"": ""https://www.wap-nilfisk-alto-shop.de/bodenreinigungsmaschinen"", ""snippet"": ""Mit unseren Nilfisk Bodenreinigungsmaschinen und Bodenreiniger in ✓unterschiedlichen Größen reinigen Sie Ihre Böden und Teppiche ✓staubfrei und ✓effi…"", ""query"": ""Bodenreinigungsmaschinen""}"
83,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen - Angebote AgriEuro 2026,https://www.agrieuro.de/bodenreinigungsmaschinen-c-57.html,"Diese leistungsstarken Bodenreinigungsmaschinen sind ideal für mittelgroße Räume wie Büros, Geschäfte und kleine Gewerbeflächen. Ihre robuste Konstruktion und ...",agrieuro.de,2,"{""title"": ""Bodenreinigungsmaschinen - Angebote AgriEuro 2026"", ""url"": ""https://www.agrieuro.de/bodenreinigungsmaschinen-c-57.html"", ""snippet"": ""Diese leistungsstarken Bodenreinigungsmaschinen sind ideal für mittelgroße Räume wie Büros, Geschäfte und kleine Gewerbeflächen. Ihre robuste Konstruktion und ..."", ""query"": ""Bodenreinigungsmaschinen""}"
84,2,Bodenreinigungsmaschinen,Reinigungsmaschinen | Bodenreinigungsmaschinen,https://shop.august-thoms.de/kategorien/reinigungsmaschinen/bodenreinigungsmaschinen/,Hochwertige Bodenreinigungsmaschinen für den gewerblichen Bedarf. Entdecken Sie unsere vielfältige Auswahl an Produkten für eine effektive Reinigung und ...,august-thoms.de,3,"{""title"": ""Reinigungsmaschinen | Bodenreinigungsmaschinen"", ""url"": ""https://shop.august-thoms.de/kategorien/reinigungsmaschinen/bodenreinigungsmaschinen/"", ""snippet"": ""Hochwertige Bodenreinigungsmaschinen für den gewerblichen Bedarf. Entdecken Sie unsere vielfältige Auswahl an Produkten für eine effektive Reinigung und ..."", ""query"": ""Bodenreinigungsmaschinen""}"
85,2,Bodenreinigungsmaschinen,Aufsitz-Scheuersaugmaschinen,https://www.tennantco.com/de_de/1/maschinen/scheuersaugmaschinen/aufsitz-scheuersaugmaschinen.html,"Tennant bietet eine Reihe von Aufsitz-Scheuersaugmaschinen für die Anwendung in kleinen, mittleren und großen industriellen Bereichen an.",tennantco.com,4,"{""title"": ""Aufsitz-Scheuersaugmaschinen"", ""url"": ""https://www.tennantco.com/de_de/1/maschinen/scheuersaugmaschinen/aufsitz-scheuersaugmaschinen.html"", ""snippet"": ""Tennant bietet eine Reihe von Aufsitz-Scheuersaugmaschinen für die Anwendung in kleinen, mittleren und großen industriellen Bereichen an."", ""query"": ""Bodenreinigungsmaschinen""}"
86,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen von Kenter,https://kenter.de/,"Bodenreinigungsmaschinen, Reinigungsroboter und mehr für jede Branche. Kenter ist Ihr Experte für maßgeschneiderte und umweltfreundliche Reinigungslösungen.",kenter.de,5,"{""title"": ""Bodenreinigungsmaschinen von Kenter"", ""url"": ""https://kenter.de/"", ""snippet"": ""Bodenreinigungsmaschinen, Reinigungsroboter und mehr für jede Branche. Kenter ist Ihr Experte für maßgeschneiderte und umweltfreundliche Reinigungslösungen."", ""query"": ""Bodenreinigungsmaschinen""}"
87,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen | Reinigungsmittel / -geräte,https://www.buschmann-buero.de/nuetzliches-im-buero/reinigungsmittel-geraete/bodenreinigungsmaschinen,"Unsere neue, sehr kompakte Akku-Scheuersaugmaschine BR 30/1 C Bp Pack ist die ideale Wahl zur hygienischen Bodenreinigung auf allen Hartbodenarten, ...",buschmann-buero.de,6,"{""title"": ""Bodenreinigungsmaschinen | Reinigungsmittel / -geräte"", ""url"": ""https://www.buschmann-buero.de/nuetzliches-im-buero/reinigungsmittel-geraete/bodenreinigungsmaschinen"", ""snippet"": ""Unsere neue, sehr kompakte Akku-Scheuersaugmaschine BR 30/1 C Bp Pack ist die ideale Wahl zur hygienischen Bodenreinigung auf allen Hartbodenarten, ..."", ""query"": ""Bodenreinigungsmaschinen""}"
88,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschine (2026) zum Bestpreis,https://www.idealo.de/preisvergleich/ProductCategory/18498I16-15.html,Bodenreinigungsmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 175 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte.,idealo.de,7,"{""title"": ""Bodenreinigungsmaschine (2026) zum Bestpreis"", ""url"": ""https://www.idealo.de/preisvergleich/ProductCategory/18498I16-15.html"", ""snippet"": ""Bodenreinigungsmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 175 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte."", ""query"": ""Bodenreinigungsmaschinen""}"
89,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen für Industrie und Gewerbe I DiBO,https://www.dibo.com/de/reinigungsmaschinen/bodenreinigungsmaschinen,DiBO bietet eine umfassende Auswahl an professionellen Bodenreinigungsmaschinen für gewerbliche Anwendungen. Ob für großflächige Reinigungsarbeiten im Freien ...,dibo.com,8,"{""title"": ""Bodenreinigungsmaschinen für Industrie und Gewerbe I DiBO"", ""url"": ""https://www.dibo.com/de/reinigungsmaschinen/bodenreinigungsmaschinen"", ""snippet"": ""DiBO bietet eine umfassende Auswahl an professionellen Bodenreinigungsmaschinen für gewerbliche Anwendungen. Ob für großflächige Reinigungsarbeiten im Freien ..."", ""query"": ""Bodenreinigungsmaschinen""}"
90,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen,https://www.ej-24.de/bodenreinigungsmaschinen/,Bodenreinigungsmaschinen · Scheuersaugmaschinen · Kehrmaschinen · Exzentermaschinen · Einscheibenmaschinen · Nass- / Trockensauger · Industriesauger.,ej-24.de,9,"{""title"": ""Bodenreinigungsmaschinen"", ""url"": ""https://www.ej-24.de/bodenreinigungsmaschinen/"", ""snippet"": ""Bodenreinigungsmaschinen · Scheuersaugmaschinen · Kehrmaschinen · Exzentermaschinen · Einscheibenmaschinen · Nass- / Trockensauger · Industriesauger."", ""query"": ""Bodenreinigungsmaschinen""}"
91,2,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen kaufen,https://www.conrad.de/de/o/bodenreinigungsmaschinen-3205270.html,"Bodenreinigungsmaschinen sind halb- oder vollautomatische Maschinen, die speziell für die Reinigung von Bodenflächen entwickelt wurden. Sie sind in ...",conrad.de,10,"{""title"": ""Bodenreinigungsmaschinen kaufen"", ""url"": ""https://www.conrad.de/de/o/bodenreinigungsmaschinen-3205270.html"", ""snippet"": ""Bodenreinigungsmaschinen sind halb- oder vollautomatische Maschinen, die speziell für die Reinigung von Bodenflächen entwickelt wurden. Sie sind in ..."", ""query"": ""Bodenreinigungsmaschinen""}"
92,3,Scheuersaugmaschine,Suchergebnis Auf Amazon.de Für: Scheuersaugmaschine,https://www.amazon.de/scheuersaugmaschine/s?k=scheuersaugmaschine,"Karcher Scheuersaugmaschine BR 30/4 C Ep ADV, Leistung: 820 W, Flächenleistung: max. 200 m², Netzbetrieb, 2-Tank-System, Arbeitsbreite: 300 mm, Handabsaugung, ...",amazon.de,1,"{""title"": ""Suchergebnis Auf Amazon.de Für: Scheuersaugmaschine"", ""url"": ""https://www.amazon.de/scheuersaugmaschine/s?k=scheuersaugmaschine"", ""snippet"": ""Karcher Scheuersaugmaschine BR 30/4 C Ep ADV, Leistung: 820 W, Flächenleistung: max. 200 m², Netzbetrieb, 2-Tank-System, Arbeitsbreite: 300 mm, Handabsaugung, ..."", ""query"": ""Scheuersaugmaschine""}"
93,3,Scheuersaugmaschine,Scheuersaugmaschine. Eine Investition in Effizienz.,https://www.kaercher.com/de/professional/scheuer-scheuersaugmaschinen.html,Eine Scheuersaugmaschine mit Scheibenbürstenkopf wird im Allgemeinen zur Unterhaltsreinigung und bei leichteren Verschmutzungen eingesetzt. Insbesondere auf ...,kaercher.com,2,"{""title"": ""Scheuersaugmaschine. Eine Investition in Effizienz."", ""url"": ""https://www.kaercher.com/de/professional/scheuer-scheuersaugmaschinen.html"", ""snippet"": ""Eine Scheuersaugmaschine mit Scheibenbürstenkopf wird im Allgemeinen zur Unterhaltsreinigung und bei leichteren Verschmutzungen eingesetzt. Insbesondere auf ..."", ""query"": ""Scheuersaugmaschine""}"
94,3,Scheuersaugmaschine,Scheuersaugmaschine (2026) zum Bestpreis,https://www.idealo.de/preisvergleich/ProductCategory/18498F1567934.html,Scheuersaugmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 57 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte.,idealo.de,3,"{""title"": ""Scheuersaugmaschine (2026) zum Bestpreis"", ""url"": ""https://www.idealo.de/preisvergleich/ProductCategory/18498F1567934.html"", ""snippet"": ""Scheuersaugmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 57 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte."", ""query"": ""Scheuersaugmaschine""}"
95,3,Scheuersaugmaschine,Professionelle Scheuersaugmaschinen,https://kaercher-store-kohn.de/Professional/Scheuer-Scheuersaugmaschinen/?srsltid=AfmBOoq0Q-c4C8j_R7GmtnU9gAKi_T2F_C3EcRa1vO7dhMJ3TLoI9y7f,"Ein geräuscharmes Scheuern und Saugen ist in beide Richtungen möglich. Sie verfügt über einen zusammenklappbaren Schubbügel sowie abnehmbare Tanks, die mit ...",kaercher-store-kohn.de,4,"{""title"": ""Professionelle Scheuersaugmaschinen"", ""url"": ""https://kaercher-store-kohn.de/Professional/Scheuer-Scheuersaugmaschinen/?srsltid=AfmBOoq0Q-c4C8j_R7GmtnU9gAKi_T2F_C3EcRa1vO7dhMJ3TLoI9y7f"", ""snippet"": ""Ein geräuscharmes Scheuern und Saugen ist in beide Richtungen möglich. Sie verfügt über einen zusammenklappbaren Schubbügel sowie abnehmbare Tanks, die mit ..."", ""query"": ""Scheuersaugmaschine""}"
96,3,Scheuersaugmaschine,Unsere Scheuersaugmaschinen,https://www.numatic.de/scheuersaugmaschinen/,Numatic Scheuersaugmaschinen sind unverzichtbare Partner für anspruchsvolle Reinigungsaufgaben auf Großfläche wie auch für kleinere Objekte in der täglichen ...,numatic.de,5,"{""title"": ""Unsere Scheuersaugmaschinen"", ""url"": ""https://www.numatic.de/scheuersaugmaschinen/"", ""snippet"": ""Numatic Scheuersaugmaschinen sind unverzichtbare Partner für anspruchsvolle Reinigungsaufgaben auf Großfläche wie auch für kleinere Objekte in der täglichen ..."", ""query"": ""Scheuersaugmaschine""}"
97,3,Scheuersaugmaschine,Scheuersaugmaschinen online kaufen,https://www.hygi.de/category/scheuersaugmaschinen,Kärcher BR 30/1 C Bp Pack 18/30 Akku-Scheuersaugmaschine | Ideal zur Unterhaltsreinigung und Bodendesinfektion auf kleinen Flächen.,hygi.de,6,"{""title"": ""Scheuersaugmaschinen online kaufen"", ""url"": ""https://www.hygi.de/category/scheuersaugmaschinen"", ""snippet"": ""Kärcher BR 30/1 C Bp Pack 18/30 Akku-Scheuersaugmaschine | Ideal zur Unterhaltsreinigung und Bodendesinfektion auf kleinen Flächen."", ""query"": ""Scheuersaugmaschine""}"
98,3,Scheuersaugmaschine,Scheuersaugmaschinen,https://www.nilfisk.com/de-de/professional/produkte/bodenreinigung/scheuersaugmaschinen/,"Eine Scheuersaugmaschine ist eine professionelle Reinigungsmaschine, die Hartböden in einem Arbeitsgang durch Scheuern und Trocknen reinigt. Mit rotierenden ...",nilfisk.com,7,"{""title"": ""Scheuersaugmaschinen"", ""url"": ""https://www.nilfisk.com/de-de/professional/produkte/bodenreinigung/scheuersaugmaschinen/"", ""snippet"": ""Eine Scheuersaugmaschine ist eine professionelle Reinigungsmaschine, die Hartböden in einem Arbeitsgang durch Scheuern und Trocknen reinigt. Mit rotierenden ..."", ""query"": ""Scheuersaugmaschine""}"
99,3,Scheuersaugmaschine,Scheuersaugmaschinen aus Schweizer Produktion,https://www.cleanfix.de/de/produkte/scheuersaugmaschinen-c54,Profi-Scheuersaugmaschinen von Cleanfix ✓ leistungsstarke Bürst- und Saugmotoren ✓ komfortable Bedienung ✓ umfassende Funktionen ✓ Jetzt mehr erfahren!,cleanfix.de,8,"{""title"": ""Scheuersaugmaschinen aus Schweizer Produktion"", ""url"": ""https://www.cleanfix.de/de/produkte/scheuersaugmaschinen-c54"", ""snippet"": ""Profi-Scheuersaugmaschinen von Cleanfix ✓ leistungsstarke Bürst- und Saugmotoren ✓ komfortable Bedienung ✓ umfassende Funktionen ✓ Jetzt mehr erfahren!"", ""query"": ""Scheuersaugmaschine""}"
100,3,Scheuersaugmaschine,Reinigungstechnik Scheuer-/ Scheuersaugmaschinen,https://www.stuermer-maschinen.de/produkte/reinigungstechnik/kategorien/reinigungstechnik-scheuer-scheuersaugmaschinen/,Mit unseren Einscheiben- und Doppelwalzenmaschinen sowie den Kombi-Scheuersaugmaschinen mit Bürste oder Pad erzielen Sie jederzeit blitzeblanke Ergebnisse.,stuermer-maschinen.de,9,"{""title"": ""Reinigungstechnik Scheuer-/ Scheuersaugmaschinen"", ""url"": ""https://www.stuermer-maschinen.de/produkte/reinigungstechnik/kategorien/reinigungstechnik-scheuer-scheuersaugmaschinen/"", ""snippet"": ""Mit unseren Einscheiben- und Doppelwalzenmaschinen sowie den Kombi-Scheuersaugmaschinen mit Bürste oder Pad erzielen Sie jederzeit blitzeblanke Ergebnisse."", ""query"": ""Scheuersaugmaschine""}"
101,3,Kehrmaschine,Suchergebnis Auf Amazon.de Für: Kehrmaschine,https://www.amazon.de/kehrmaschine/s?k=kehrmaschine,"Kärcher Kehrmaschine S 3 Twin 2-in-1, Arbeitsbreite: 650 mm, bis zu 1.800 m²/h Fläche, Kehrgutbehälter: 16 l, Gewicht: 9,7 kg, 2 Seitenbesen für trockenen ...",amazon.de,1,"{""title"": ""Suchergebnis Auf Amazon.de Für: Kehrmaschine"", ""url"": ""https://www.amazon.de/kehrmaschine/s?k=kehrmaschine"", ""snippet"": ""Kärcher Kehrmaschine S 3 Twin 2-in-1, Arbeitsbreite: 650 mm, bis zu 1.800 m²/h Fläche, Kehrgutbehälter: 16 l, Gewicht: 9,7 kg, 2 Seitenbesen für trockenen ..."", ""query"": ""Kehrmaschine""}"
102,3,Kehrmaschine,Kehrmaschinen für Schmutz und Schnee bis -46% Rabatt,https://motorland.de/collections/kehrmaschinen-fuer-schmutz-und-schnee,"172 verschiedene Kehrmaschinen für Schmutz und Schnee zum BestPreis von 85,00,- bis 15.699,00,- (05.02.2026) MotorLand.de ✓ Europas größter ...",motorland.de,2,"{""title"": ""Kehrmaschinen für Schmutz und Schnee bis -46% Rabatt"", ""url"": ""https://motorland.de/collections/kehrmaschinen-fuer-schmutz-und-schnee"", ""snippet"": ""172 verschiedene Kehrmaschinen für Schmutz und Schnee zum BestPreis von 85,00,- bis 15.699,00,- (05.02.2026) MotorLand.de ✓ Europas größter ..."", ""query"": ""Kehrmaschine""}"
103,3,Kehrmaschine,Kehrmaschine (2026) zum Bestpreis,https://www.idealo.de/preisvergleich/ProductCategory/13079.html,Kehrmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 267 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte.,idealo.de,3,"{""title"": ""Kehrmaschine (2026) zum Bestpreis"", ""url"": ""https://www.idealo.de/preisvergleich/ProductCategory/13079.html"", ""snippet"": ""Kehrmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 267 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte."", ""query"": ""Kehrmaschine""}"
104,3,Kehrmaschine,"Kehrmaschinen - für Wege, Straßen und Hof",https://www.kaercher.com/de/home-garden/kehrmaschinen.html,"Kärcher Kehrmaschinen sorgen für eine ergonomische und hoch effiziente Reinigung von Wegen, Straßen und Hof rund um Ihr Haus. Jetzt entdecken!",kaercher.com,4,"{""title"": ""Kehrmaschinen - für Wege, Straßen und Hof"", ""url"": ""https://www.kaercher.com/de/home-garden/kehrmaschinen.html"", ""snippet"": ""Kärcher Kehrmaschinen sorgen für eine ergonomische und hoch effiziente Reinigung von Wegen, Straßen und Hof rund um Ihr Haus. Jetzt entdecken!"", ""query"": ""Kehrmaschine""}"
105,3,Kehrmaschine,Kehrmaschine – Wikipedia,https://de.wikipedia.org/wiki/Kehrmaschine,Eine Kehrmaschine ist ein Arbeitsgerät zum Aufnehmen von Verunreinigungen. Sie ist entweder auf ein Lkw-Fahrgestell aufgebaut oder als Anbaugerät an Kommunal- ...,wikipedia.org,5,"{""title"": ""Kehrmaschine – Wikipedia"", ""url"": ""https://de.wikipedia.org/wiki/Kehrmaschine"", ""snippet"": ""Eine Kehrmaschine ist ein Arbeitsgerät zum Aufnehmen von Verunreinigungen. Sie ist entweder auf ein Lkw-Fahrgestell aufgebaut oder als Anbaugerät an Kommunal- ..."", ""query"": ""Kehrmaschine""}"
106,3,Kehrmaschine,Kehrmaschine für Garten und Haus,https://fuxtec.de/collections/kehrmaschinen,Kehrmaschinen im FUXTEC Onlineshop kaufen: ✓ Multifunktional für alle Jahreszeiten ✓ Benzinbetrieben ✓ Schnelle Lieferung.,fuxtec.de,6,"{""title"": ""Kehrmaschine für Garten und Haus"", ""url"": ""https://fuxtec.de/collections/kehrmaschinen"", ""snippet"": ""Kehrmaschinen im FUXTEC Onlineshop kaufen: ✓ Multifunktional für alle Jahreszeiten ✓ Benzinbetrieben ✓ Schnelle Lieferung."", ""query"": ""Kehrmaschine""}"
107,3,Kehrmaschine,Kehrmaschinen günstig kaufen,https://www.bauhaus.info/kehrmaschinen/c/10000919,"Im BAUHAUS Online-Shop und im Fachcentrum finden Sie eine große Auswahl an manuellen Kehrmaschinen und auch Akku-Kehrmaschinen, die Ihnen die Arbeit enorm ...",bauhaus.info,7,"{""title"": ""Kehrmaschinen günstig kaufen"", ""url"": ""https://www.bauhaus.info/kehrmaschinen/c/10000919"", ""snippet"": ""Im BAUHAUS Online-Shop und im Fachcentrum finden Sie eine große Auswahl an manuellen Kehrmaschinen und auch Akku-Kehrmaschinen, die Ihnen die Arbeit enorm ..."", ""query"": ""Kehrmaschine""}"
108,3,Kehrmaschine,Kehrmaschinen online kaufen » Motorbesen,https://www.otto.de/baumarkt/reinigungsgeraete/kehrmaschinen/,Mit Kehrmaschinen beseitigst du Laub und auch größere Abfälle bequem im Stehen. Die Modelle können sich je nach Größe und Geländelage in ihrer Ausstattung ...,otto.de,8,"{""title"": ""Kehrmaschinen online kaufen » Motorbesen"", ""url"": ""https://www.otto.de/baumarkt/reinigungsgeraete/kehrmaschinen/"", ""snippet"": ""Mit Kehrmaschinen beseitigst du Laub und auch größere Abfälle bequem im Stehen. Die Modelle können sich je nach Größe und Geländelage in ihrer Ausstattung ..."", ""query"": ""Kehrmaschine""}"
109,3,Gewerbestaubsauger,Suchergebnis Auf Amazon.de Für: Gewerbe Staubsauger,https://www.amazon.de/gewerbe-staubsauger/s?k=gewerbe+staubsauger,"Kärcher Sauger T 11/1 Classic, Leichter Staubsauger, Behälter: 11 l, Leistung: 850 W, Schalldruckpegel: 61 db(A), Gewicht: 3,9 kg, Kabel: 7,5 m, Permanent- ...",amazon.de,1,"{""title"": ""Suchergebnis Auf Amazon.de Für: Gewerbe Staubsauger"", ""url"": ""https://www.amazon.de/gewerbe-staubsauger/s?k=gewerbe+staubsauger"", ""snippet"": ""Kärcher Sauger T 11/1 Classic, Leichter Staubsauger, Behälter: 11 l, Leistung: 850 W, Schalldruckpegel: 61 db(A), Gewicht: 3,9 kg, Kabel: 7,5 m, Permanent- ..."", ""query"": ""Gewerbestaubsauger""}"
110,3,Gewerbestaubsauger,Hotelstaubsauger für professionelle Anwendungen,https://maschinox.de/gewerbesauger/hotelstaubsauger/,"Bei Maschinox erhalten Sie professionelle Staubsauger für gewerbliche Anwendungen von allen wichtigen Markenherstellern wie Lindhaus, Kärcher, Sprint…",maschinox.de,2,"{""title"": ""Hotelstaubsauger für professionelle Anwendungen"", ""url"": ""https://maschinox.de/gewerbesauger/hotelstaubsauger/"", ""snippet"": ""Bei Maschinox erhalten Sie professionelle Staubsauger für gewerbliche Anwendungen von allen wichtigen Markenherstellern wie Lindhaus, Kärcher, Sprint…"", ""query"": ""Gewerbestaubsauger""}"
111,3,Gewerbestaubsauger,Gewerbesauger,https://www.nilfisk.com/de-at/professional/produkte/gewerbesauger/,Unsere Gewerbesauger sind in verschiedenen Größen erhältlich und mit unterschiedlichen Filtersystemen ausgestattet. Sie erfüllen die Reinigungsanforderungen ...,nilfisk.com,3,"{""title"": ""Gewerbesauger"", ""url"": ""https://www.nilfisk.com/de-at/professional/produkte/gewerbesauger/"", ""snippet"": ""Unsere Gewerbesauger sind in verschiedenen Größen erhältlich und mit unterschiedlichen Filtersystemen ausgestattet. Sie erfüllen die Reinigungsanforderungen ..."", ""query"": ""Gewerbestaubsauger""}"
112,3,Gewerbestaubsauger,Gewerbesauger für große Flächen - hohe Qualität,https://www.wisch-star.de/Gewerbesauger-Hotelstaubsauger,"Dieser Kessel kann je nach Modell 5 bis 20 Liter Fassungsvermögen haben und damit große Mengen Schmutz aufnehmen, bevor er geleert werden ...",wisch-star.de,4,"{""title"": ""Gewerbesauger für große Flächen - hohe Qualität"", ""url"": ""https://www.wisch-star.de/Gewerbesauger-Hotelstaubsauger"", ""snippet"": ""Dieser Kessel kann je nach Modell 5 bis 20 Liter Fassungsvermögen haben und damit große Mengen Schmutz aufnehmen, bevor er geleert werden ..."", ""query"": ""Gewerbestaubsauger""}"
113,3,Gewerbestaubsauger,"Gewerbe-Staubsauger, 7 Liter, 850 W, Kompakt & Leise",https://kohlcreek.com/itm/Professional-T-7-1-Classic-Gewerbe-Staubsauger-7-Liter/471895,"Besonders praktisch: Er ist kompakt, leicht (nur 3,5 kg) und überraschend leise. Mit der Spannung von 230 V ist er für jede Steckdose geeignet. Der Sauger ist ...",kohlcreek.com,5,"{""title"": ""Gewerbe-Staubsauger, 7 Liter, 850 W, Kompakt & Leise"", ""url"": ""https://kohlcreek.com/itm/Professional-T-7-1-Classic-Gewerbe-Staubsauger-7-Liter/471895"", ""snippet"": ""Besonders praktisch: Er ist kompakt, leicht (nur 3,5 kg) und überraschend leise. Mit der Spannung von 230 V ist er für jede Steckdose geeignet. Der Sauger ist ..."", ""query"": ""Gewerbestaubsauger""}"
